
SPDR S&P 500 ETF Trust,Last: 395.94,Change:  6.28
"Date: March 27, 2021, 5:09 AM EDT",Bid: 395.6,Ask: 395.72,Size: 3*2,"Volume: 114,409,114"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Mar 31 2021,SPY210331C00257000,128.81,0,138.77,139.26,0,0.02,0.9986,0.0001,44,257.00,SPY210331P00257000,0.09,0,0,0.01,0,1.126,-0.0004,0,760
Wed Mar 31 2021,SPY210331C00258000,0,0,137.78,138.25,0,0.02,0.9986,0.0001,0,258.00,SPY210331P00258000,0.01,0,0,0.01,0,1.126,-0.0005,0,690
Wed Mar 31 2021,SPY210331C00259000,0,0,136.78,137.25,0,0.02,0.9986,0.0001,0,259.00,SPY210331P00259000,0.06,0,0,0.01,0,1.0635,-0.0003,0,406
Wed Mar 31 2021,SPY210331C00260000,133.86,0,135.78,136.25,0,0.02,0.9985,0.0001,0,260.00,SPY210331P00260000,0.02,0,0,0.01,0,1.0635,-0.0003,0,1343
Wed Mar 31 2021,SPY210331C00261000,131.03,0,134.78,135.25,0,0.02,0.9985,0.0001,20,261.00,SPY210331P00261000,0.01,0,0,0.01,0,1.0635,-0.0003,0,1658
Wed Mar 31 2021,SPY210331C00262000,127.5,0,133.79,134.25,0,0.02,0.9988,0.0001,69,262.00,SPY210331P00262000,0.01,0,0,0.01,0,1.0635,-0.0004,0,1172
Wed Mar 31 2021,SPY210331C00263000,111.34,0,132.79,133.25,0,0.02,0.9987,0.0001,0,263.00,SPY210331P00263000,0.03,0,0,0.01,0,1.0635,-0.0004,0,476
Wed Mar 31 2021,SPY210331C00264000,118.95,0,131.79,132.25,0,0.02,0.9987,0.0001,0,264.00,SPY210331P00264000,0.02,0,0,0.01,0,1.001,-0.0002,0,553
Wed Mar 31 2021,SPY210331C00265000,123.9,0,130.79,131.25,0,0.02,0.9989,0.0001,21,265.00,SPY210331P00265000,0.03,0,0,0.01,0,1.001,-0.0003,0,2847
Wed Mar 31 2021,SPY210331C00266000,122.9,0,129.79,130.25,0,0.02,0.9988,0.0001,40,266.00,SPY210331P00266000,0.1,0,0,0.01,0,1.001,-0.0003,0,1334
Wed Mar 31 2021,SPY210331C00267000,123.89,0,128.79,129.26,0,0.02,0.9984,0.0001,20,267.00,SPY210331P00267000,0.31,0,0,0.01,0,1.001,-0.0003,0,389
Wed Mar 31 2021,SPY210331C00268000,0,0,127.79,128.26,0,0.02,0.9985,0.0001,0,268.00,SPY210331P00268000,0.01,0,0,0.01,0,1.001,-0.0004,0,1144
Wed Mar 31 2021,SPY210331C00269000,117,0,126.79,127.26,0,0.02,0.9984,0.0001,20,269.00,SPY210331P00269000,0.01,0,0,0.01,0,1.001,-0.0004,0,1067
Wed Mar 31 2021,SPY210331C00270000,115.13,0,125.78,126.26,0,0.02,0.9982,0.0001,43,270.00,SPY210331P00270000,0.01,0.005,0,0.01,31,0.9988,-0.0004,0,41102
Wed Mar 31 2021,SPY210331C00271000,116.03,0,124.79,125.26,0,0.02,0.9985,0.0001,30,271.00,SPY210331P00271000,0.01,0,0,0.01,0,0.9937,-0.0005,0,2481
Wed Mar 31 2021,SPY210331C00272000,117.66,0,123.79,124.26,0,0.02,0.9984,0.0001,30,272.00,SPY210331P00272000,0.02,0,0,0.01,0,0.9892,-0.0005,0,2058
Wed Mar 31 2021,SPY210331C00273000,113.73,0,122.79,123.26,0,0.02,0.9984,0.0001,20,273.00,SPY210331P00273000,0.02,0,0,0.01,0,0.9852,-0.0005,0,1137
Wed Mar 31 2021,SPY210331C00274000,112,0,121.78,122.26,0,0.02,0.9981,0.0001,10,274.00,SPY210331P00274000,0.02,0,0,0.01,0,0.9816,-0.0006,0,1316
Wed Mar 31 2021,SPY210331C00275000,113.06,0,120.78,121.26,0,0.02,0.9981,0.0001,53,275.00,SPY210331P00275000,0.01,0,0,0.01,0,0.9102,-0.0003,0,3283
Wed Mar 31 2021,SPY210331C00276000,110.27,0,119.78,120.26,0,0.02,0.997,0.0002,40,276.00,SPY210331P00276000,0.02,0,0,0.01,0,0.9071,-0.0003,0,2324
Wed Mar 31 2021,SPY210331C00277000,108.53,0,118.79,119.26,0,0.02,0.9983,0.0001,77,277.00,SPY210331P00277000,0.02,0,0,0.01,0,0.9481,-0.0005,0,1129
Wed Mar 31 2021,SPY210331C00278000,108.96,0,117.79,118.26,0,0.02,0.9983,0.0001,60,278.00,SPY210331P00278000,0.04,0,0,0.01,0,0.9372,-0.0005,0,1169
Wed Mar 31 2021,SPY210331C00279000,110.68,0,116.79,117.26,0,0.02,0.9984,0.0001,160,279.00,SPY210331P00279000,0.02,0,0,0.01,0,0.9284,-0.0005,0,954
Wed Mar 31 2021,SPY210331C00280000,105.45,0,115.79,116.26,0,0.02,0.9984,0.0001,45,280.00,SPY210331P00280000,0.01,0,0,0.01,0,0.9239,-0.0006,0,42307
Wed Mar 31 2021,SPY210331C00281000,110.2,1.215,114.79,115.26,10,0.02,0.9982,0.0001,30,281.00,SPY210331P00281000,0.01,0.005,0,0.01,1,0.8797,-0.0004,0,1071
Wed Mar 31 2021,SPY210331C00282000,103.14,0,113.79,114.26,0,0.02,0.9983,0.0001,56,282.00,SPY210331P00282000,0.02,0,0,0.01,0,0.8471,-0.0003,0,1366
Wed Mar 31 2021,SPY210331C00283000,106.32,0,112.79,113.26,0,0.02,0.9984,0.0001,100,283.00,SPY210331P00283000,0.01,0,0,0.01,0,0.8391,-0.0003,0,383
Wed Mar 31 2021,SPY210331C00284000,106.47,0,111.79,112.26,0,0.02,0.9982,0.0001,92,284.00,SPY210331P00284000,0.03,0,0,0.01,0,0.8734,-0.0005,0,2118
Wed Mar 31 2021,SPY210331C00285000,100.21,0,110.79,111.26,0,0.02,0.9982,0.0001,80,285.00,SPY210331P00285000,0.01,0,0,0.01,0,0.8645,-0.0005,0,10654
Wed Mar 31 2021,SPY210331C00286000,103.71,0,109.78,110.26,0,0.02,0.9979,0.0001,108,286.00,SPY210331P00286000,0.01,0,0,0.01,0,0.8519,-0.0005,0,1471
Wed Mar 31 2021,SPY210331C00287000,99.91,0,108.78,109.26,0,0.02,0.9978,0.0001,30,287.00,SPY210331P00287000,0.01,0,0,0.01,0,0.8369,-0.0004,0,1941
Wed Mar 31 2021,SPY210331C00288000,98.95,0,107.78,108.26,0,0.02,0.998,0.0001,138,288.00,SPY210331P00288000,0.01,0,0,0.01,0,0.8398,-0.0005,0,1412
Wed Mar 31 2021,SPY210331C00289000,100.52,0,106.78,107.26,0,0.02,0.9978,0.0002,31,289.00,SPY210331P00289000,0.01,0,0,0.01,0,0.82,-0.0005,0,567
Wed Mar 31 2021,SPY210331C00290000,96.48,0,105.78,106.26,0,0.02,0.9979,0.0002,30,290.00,SPY210331P00290000,0.01,0,0,0.01,0,0.8081,-0.0004,0,67540
Wed Mar 31 2021,SPY210331C00291000,97.95,0,104.78,105.26,0,0.02,0.9979,0.0002,10,291.00,SPY210331P00291000,0.01,0,0,0.01,0,0.8092,-0.0005,0,1449
Wed Mar 31 2021,SPY210331C00292000,97.46,0,103.78,104.26,0,0.02,0.9978,0.0002,10,292.00,SPY210331P00292000,0.01,0,0,0.01,0,0.8093,-0.0006,0.0001,1506
Wed Mar 31 2021,SPY210331C00293000,93.07,0,102.78,103.26,0,0.02,0.9978,0.0002,18,293.00,SPY210331P00293000,0.01,0,0,0.01,0,0.7574,-0.0003,0,4239
Wed Mar 31 2021,SPY210331C00294000,92.86,0,101.79,102.26,0,0.02,0.9979,0.0002,57,294.00,SPY210331P00294000,0.01,0,0,0.01,0,0.7536,-0.0003,0,2876
Wed Mar 31 2021,SPY210331C00295000,101.51,0,100.79,101.26,0,0.02,0.998,0.0002,1,295.00,SPY210331P00295000,0.02,0,0,0.01,0,0.7417,-0.0003,0,14235
Wed Mar 31 2021,SPY210331C00296000,95.42,1.435,99.79,100.26,2,0.02,0.9981,0.0001,109,296.00,SPY210331P00296000,0.01,0,0,0.01,0,0.7393,-0.0003,0,2247
Wed Mar 31 2021,SPY210331C00297000,89.08,0,98.79,99.26,0,0.02,0.9979,0.0002,30,297.00,SPY210331P00297000,0.01,0,0,0.01,0,0.7629,-0.0006,0.0001,1556
Wed Mar 31 2021,SPY210331C00298000,88.16,0,97.79,98.26,0,0.02,0.9979,0.0002,30,298.00,SPY210331P00298000,0.01,0,0,0.01,0,0.7182,-0.0003,0,782
Wed Mar 31 2021,SPY210331C00299000,91.27,0,96.79,97.26,0,0.02,0.9981,0.0002,34,299.00,SPY210331P00299000,0.01,0,0,0.01,0,0.7101,-0.0003,0,1129
Wed Mar 31 2021,SPY210331C00300000,92.76,2.775,95.79,96.26,10,0.02,0.9979,0.0002,152,300.00,SPY210331P00300000,0.02,0,0,0.01,0,0.7044,-0.0003,0,62385
Wed Mar 31 2021,SPY210331C00301000,88.66,0,94.79,95.26,0,0.02,0.998,0.0002,30,301.00,SPY210331P00301000,0.01,0,0,0.01,0,0.6935,-0.0003,0,5440
Wed Mar 31 2021,SPY210331C00302000,87.67,0,93.78,94.26,0,0.02,0.9974,0.0002,10,302.00,SPY210331P00302000,0.01,0,0,0.01,0,0.687,-0.0003,0,2239
Wed Mar 31 2021,SPY210331C00303000,84.48,0,92.78,93.26,0,0.02,0.9975,0.0002,12,303.00,SPY210331P00303000,0.04,0,0,0.01,0,0.6818,-0.0004,0,1339
Wed Mar 31 2021,SPY210331C00304000,81.27,0,91.78,92.26,0,0.02,0.9976,0.0002,20,304.00,SPY210331P00304000,0.01,0,0,0.01,0,0.673,-0.0004,0,1394
Wed Mar 31 2021,SPY210331C00305000,81.55,0,90.78,91.26,0,0.02,0.9974,0.0002,30,305.00,SPY210331P00305000,0.02,0,0,0.01,0,0.6637,-0.0004,0,1426
Wed Mar 31 2021,SPY210331C00306000,85.42,1.425,89.78,90.26,10,0.02,0.9975,0.0002,18,306.00,SPY210331P00306000,0.02,0,0,0.01,0,0.6704,-0.0005,0.0001,1758
Wed Mar 31 2021,SPY210331C00307000,82.66,0,88.78,89.26,0,0.02,0.9974,0.0002,10,307.00,SPY210331P00307000,0.02,0,0,0.01,0,0.6555,-0.0004,0,1255
Wed Mar 31 2021,SPY210331C00308000,76.02,0,87.78,88.26,0,0.02,0.9974,0.0002,50,308.00,SPY210331P00308000,0.01,0,0,0.01,0,0.6486,-0.0004,0.0001,1911
Wed Mar 31 2021,SPY210331C00309000,75.02,0,86.78,87.26,0,0.02,0.9975,0.0002,50,309.00,SPY210331P00309000,0.02,0,0,0.01,0,0.6424,-0.0004,0.0001,1741
Wed Mar 31 2021,SPY210331C00310000,84.22,0,85.78,86.26,0,0.02,0.9973,0.0002,0,310.00,SPY210331P00310000,0.01,0.005,0,0.01,4,0.6391,-0.0005,0.0001,34771
Wed Mar 31 2021,SPY210331C00311000,74.59,0,84.78,85.26,0,0.02,0.9974,0.0002,17,311.00,SPY210331P00311000,0.01,0.005,0,0.01,2,0.6317,-0.0005,0.0001,1884
Wed Mar 31 2021,SPY210331C00312000,75.08,0,83.78,84.26,0,0.02,0.9971,0.0003,59,312.00,SPY210331P00312000,0.01,0,0,0.01,0,0.6242,-0.0005,0.0001,1665
Wed Mar 31 2021,SPY210331C00313000,73.17,0,82.78,83.26,0,0.02,0.9971,0.0003,99,313.00,SPY210331P00313000,0.01,0.005,0,0.01,1,0.6163,-0.0005,0.0001,2362
Wed Mar 31 2021,SPY210331C00314000,83.46,0,81.78,82.26,0,0.02,0.9974,0.0002,0,314.00,SPY210331P00314000,0.02,0,0,0.01,0,0.6084,-0.0005,0.0001,2597
Wed Mar 31 2021,SPY210331C00315000,70.58,0,80.78,81.26,0,0.02,0.997,0.0003,8,315.00,SPY210331P00315000,0.02,0,0,0.01,0,0.5954,-0.0005,0.0001,3126
Wed Mar 31 2021,SPY210331C00316000,69.26,0,79.78,80.26,0,0.02,0.9972,0.0003,45,316.00,SPY210331P00316000,0.02,0.015,0,0.01,62,0.5878,-0.0005,0.0001,5561
Wed Mar 31 2021,SPY210331C00317000,72.39,0,78.78,79.26,0,0.02,0.9971,0.0003,17,317.00,SPY210331P00317000,0.02,0,0,0.01,0,0.582,-0.0005,0.0001,2114
Wed Mar 31 2021,SPY210331C00318000,67.16,0,77.78,78.27,0,0.02,0.9962,0.0003,10,318.00,SPY210331P00318000,0.01,0.005,0,0.01,1,0.6447,-0.0017,0.0002,1405
Wed Mar 31 2021,SPY210331C00319000,66.69,0,76.78,77.27,0,0.02,0.9962,0.0003,10,319.00,SPY210331P00319000,0.03,0,0,0.01,0,0.6362,-0.0017,0.0002,759
Wed Mar 31 2021,SPY210331C00320000,70.88,0,75.78,76.26,0,0.02,0.9962,0.0004,18,320.00,SPY210331P00320000,0.01,-0.005,0,0.01,27,0.6259,-0.0017,0.0002,19293
Wed Mar 31 2021,SPY210331C00321000,68.7,0,74.78,75.26,0,0.02,0.997,0.0003,9,321.00,SPY210331P00321000,0.02,0,0,0.01,0,0.6186,-0.0017,0.0002,1042
Wed Mar 31 2021,SPY210331C00322000,68.38,0,73.78,74.26,0,0.02,0.997,0.0003,10,322.00,SPY210331P00322000,0.01,-0.005,0,0.01,25,0.6121,-0.0018,0.0002,1405
Wed Mar 31 2021,SPY210331C00323000,74.18,0,72.78,73.26,0,0.02,0.997,0.0003,0,323.00,SPY210331P00323000,0.04,0,0,0.01,0,0.6071,-0.0019,0.0002,1992
Wed Mar 31 2021,SPY210331C00324000,67.42,1.41,71.78,72.26,10,0.02,0.997,0.0003,40,324.00,SPY210331P00324000,0.03,0,0,0.01,0,0.5988,-0.0019,0.0002,1479
Wed Mar 31 2021,SPY210331C00325000,68.25,0,70.79,71.26,0,0.02,0.9964,0.0004,11,325.00,SPY210331P00325000,0.01,-0.005,0,0.02,14,0.5883,-0.0019,0.0002,2430
Wed Mar 31 2021,SPY210331C00326000,71.1,0,69.8,70.26,0,0.02,0.9963,0.0004,0,326.00,SPY210331P00326000,0.03,0,0,0.02,0,0.5715,-0.0017,0.0002,1910
Wed Mar 31 2021,SPY210331C00327000,64.3,1.29,68.8,69.27,2,0.02,0.9947,0.0005,2,327.00,SPY210331P00327000,0.04,0,0,0.02,0,0.5716,-0.002,0.0002,2917
Wed Mar 31 2021,SPY210331C00328000,63.3,1.29,67.79,68.26,12,0.02,0.9962,0.0004,0,328.00,SPY210331P00328000,0.04,0,0,0.02,0,0.5633,-0.002,0.0002,1169
Wed Mar 31 2021,SPY210331C00329000,57.19,0,66.8,67.27,0,0.02,0.9944,0.0005,2,329.00,SPY210331P00329000,0.01,-0.005,0,0.02,6,0.5449,-0.0017,0.0002,1123
Wed Mar 31 2021,SPY210331C00330000,61.97,1.955,65.8,66.26,10,0.02,0.9949,0.0005,13,330.00,SPY210331P00330000,0.02,0,0,0.02,0,0.5466,-0.002,0.0003,24222
Wed Mar 31 2021,SPY210331C00331000,59.23,0,64.8,65.27,0,0.02,0.9961,0.0004,2,331.00,SPY210331P00331000,0.01,-0.005,0.01,0.02,102,0.5321,-0.0019,0.0002,1145
Wed Mar 31 2021,SPY210331C00332000,64.75,0,63.79,64.27,0,0.02,0.9956,0.0005,0,332.00,SPY210331P00332000,0.03,0,0,0.02,0,0.5299,-0.0021,0.0003,568
Wed Mar 31 2021,SPY210331C00333000,55.09,0,62.79,63.27,0,0.02,0.9955,0.0005,1,333.00,SPY210331P00333000,0.01,-0.005,0,0.02,35,0.5217,-0.0021,0.0003,1389
Wed Mar 31 2021,SPY210331C00334000,54.89,0,61.79,62.28,0,0.02,0.9944,0.0006,49,334.00,SPY210331P00334000,0.01,-0.015,0,0.02,124,0.5377,-0.0032,0.0004,1701
Wed Mar 31 2021,SPY210331C00335000,62.25,0,60.79,61.28,0,0.02,0.9939,0.0006,3,335.00,SPY210331P00335000,0.03,0.005,0.01,0.02,43,0.5298,-0.0033,0.0004,5829
Wed Mar 31 2021,SPY210331C00336000,53,0,59.79,60.27,0,0.02,0.9958,0.0005,63,336.00,SPY210331P00336000,0.01,-0.015,0.01,0.02,1,0.5213,-0.0033,0.0004,2423
Wed Mar 31 2021,SPY210331C00337000,51.52,0,58.79,59.27,0,0.02,0.9953,0.0006,10,337.00,SPY210331P00337000,0.05,0,0.01,0.02,0,0.5126,-0.0034,0.0004,1635
Wed Mar 31 2021,SPY210331C00338000,56.19,0,57.79,58.21,0,0.02,0.9973,0.0004,1,338.00,SPY210331P00338000,0.03,0,0.01,0.02,0,0.5041,-0.0034,0.0004,3418
Wed Mar 31 2021,SPY210331C00339000,50.72,0,56.81,57.25,0,0.02,0.994,0.0007,52,339.00,SPY210331P00339000,0.03,0,0.01,0.02,0,0.4957,-0.0035,0.0005,2298
Wed Mar 31 2021,SPY210331C00340000,45.11,0,55.79,56.22,0,0.02,0.9973,0.0004,17,340.00,SPY210331P00340000,0.01,-0.015,0.01,0.02,395,0.487,-0.0035,0.0005,8608
Wed Mar 31 2021,SPY210331C00341000,47.75,0,54.8,55.26,0,0.02,0.9944,0.0007,1,341.00,SPY210331P00341000,0.04,0.005,0.01,0.02,4,0.4785,-0.0036,0.0005,2814
Wed Mar 31 2021,SPY210331C00342000,53.03,0,53.81,54.22,0,0.02,0.9959,0.0005,0,342.00,SPY210331P00342000,0.04,0.005,0.01,0.02,2,0.47,-0.0036,0.0005,4334
Wed Mar 31 2021,SPY210331C00343000,44.37,0,52.81,53.22,0,0.02,0.9953,0.0006,55,343.00,SPY210331P00343000,0.04,0.005,0.01,0.02,14,0.4615,-0.0037,0.0005,1463
Wed Mar 31 2021,SPY210331C00344000,52.69,0,51.81,52.27,0,0.02,0.9929,0.0009,0,344.00,SPY210331P00344000,0.02,-0.015,0.01,0.02,52,0.4712,-0.0051,0.0007,2072
Wed Mar 31 2021,SPY210331C00345000,44.06,0,50.8,51.25,0,0.02,0.9945,0.0007,65,345.00,SPY210331P00345000,0.08,0.045,0.01,0.02,138,0.4623,-0.0051,0.0007,9881
Wed Mar 31 2021,SPY210331C00346000,41.4,0,49.8,50.24,0,0.02,0.9949,0.0007,56,346.00,SPY210331P00346000,0.03,-0.015,0.01,0.03,54,0.4519,-0.0051,0.0007,2888
Wed Mar 31 2021,SPY210331C00347000,39.93,0,48.8,49.26,0,0.02,0.9932,0.0009,32,347.00,SPY210331P00347000,0.03,-0.015,0.01,0.03,2,0.4432,-0.0052,0.0007,1269
Wed Mar 31 2021,SPY210331C00348000,39.39,0,47.81,48.23,0,0.02,0.9948,0.0007,98,348.00,SPY210331P00348000,0.02,-0.025,0.01,0.03,28,0.4345,-0.0053,0.0008,10995
Wed Mar 31 2021,SPY210331C00349000,38.41,0,46.82,47.25,0,0.02,0.993,0.0009,20,349.00,SPY210331P00349000,0.03,-0.025,0.01,0.03,1,0.4322,-0.006,0.0008,1266
Wed Mar 31 2021,SPY210331C00350000,41.1,1.045,45.82,46.22,3,0.02,0.9942,0.0008,136,350.00,SPY210331P00350000,0.03,-0.025,0.02,0.03,215,0.429,-0.0066,0.0009,8003
Wed Mar 31 2021,SPY210331C00351000,42.05,0,44.81,45.25,0,0.02,0.9932,0.001,2,351.00,SPY210331P00351000,0.05,0,0.02,0.03,0,0.4201,-0.0068,0.001,3088
Wed Mar 31 2021,SPY210331C00352000,35.49,0,43.81,44.27,0,0.02,0.9912,0.0012,2,352.00,SPY210331P00352000,0.03,-0.035,0.02,0.03,25,0.4112,-0.0069,0.001,1660
Wed Mar 31 2021,SPY210331C00353000,34.42,0,42.81,43.22,0,0.02,0.995,0.0008,78,353.00,SPY210331P00353000,0.06,-0.005,0.02,0.03,83,0.4025,-0.007,0.001,6318
Wed Mar 31 2021,SPY210331C00354000,36.31,0,41.82,42.23,0,0.02,0.993,0.0011,11,354.00,SPY210331P00354000,0.03,-0.045,0.02,0.03,26,0.4031,-0.0084,0.0012,2674
Wed Mar 31 2021,SPY210331C00355000,34.71,0,40.83,41.26,0,0.02,0.99,0.0014,20,355.00,SPY210331P00355000,0.03,-0.045,0.02,0.04,55,0.3942,-0.0086,0.0013,7186
Wed Mar 31 2021,SPY210331C00356000,32.05,0,39.83,40.3,0,0.02,0.9881,0.0017,5,356.00,SPY210331P00356000,0.03,-0.055,0.03,0.04,100,0.3863,-0.0089,0.0013,1893
Wed Mar 31 2021,SPY210331C00357000,35.64,0,38.82,39.29,0,0.02,0.989,0.0016,22,357.00,SPY210331P00357000,0.07,-0.015,0.03,0.04,32,0.3862,-0.0105,0.0015,1466
Wed Mar 31 2021,SPY210331C00358000,29.55,0,37.84,38.23,0,0.02,0.9907,0.0015,7,358.00,SPY210331P00358000,0.07,-0.025,0.03,0.04,28,0.377,-0.0107,0.0016,2323
Wed Mar 31 2021,SPY210331C00359000,33.81,2.705,36.83,37.29,24,0.02,0.988,0.0018,60,359.00,SPY210331P00359000,0.07,-0.035,0.03,0.05,113,0.3664,-0.0107,0.0017,1764
Wed Mar 31 2021,SPY210331C00360000,25.21,0,35.84,36.23,0,0.02,0.9903,0.0016,95,360.00,SPY210331P00360000,0.04,-0.075,0.04,0.05,344,0.3644,-0.0123,0.0019,16787
Wed Mar 31 2021,SPY210331C00361000,32.18,0,34.83,35.31,0,0.02,0.986,0.0021,61,361.00,SPY210331P00361000,0.05,-0.065,0.04,0.05,45,0.3564,-0.0128,0.002,1460
Wed Mar 31 2021,SPY210331C00362000,31.9,3.77,33.84,34.24,25,0.02,0.9891,0.0018,4,362.00,SPY210331P00362000,0.06,-0.065,0.04,0.06,95,0.3532,-0.0145,0.0022,1626
Wed Mar 31 2021,SPY210331C00363000,33.17,6.03,32.85,33.32,53,0.02,0.9835,0.0025,27,363.00,SPY210331P00363000,0.05,-0.085,0.05,0.06,123,0.3429,-0.0146,0.0023,2061
Wed Mar 31 2021,SPY210331C00364000,26.68,0.52,31.84,32.25,5,0.02,0.9885,0.002,25,364.00,SPY210331P00364000,0.05,-0.095,0.05,0.07,76,0.3387,-0.0163,0.0026,2397
Wed Mar 31 2021,SPY210331C00365000,26.11,0.95,30.86,31.32,2,0.02,0.9814,0.0029,34,365.00,SPY210331P00365000,0.06,-0.095,0.06,0.07,1522,0.3302,-0.0169,0.0027,20432
Wed Mar 31 2021,SPY210331C00366000,26.36,2.185,29.85,30.26,2,0.02,0.9866,0.0024,59,366.00,SPY210331P00366000,0.1,-0.075,0.06,0.08,39,0.3251,-0.0187,0.003,19399
Wed Mar 31 2021,SPY210331C00367000,18.99,0,28.88,29.26,0,0.02,0.9837,0.0029,6,367.00,SPY210331P00367000,0.21,0.025,0.07,0.08,312,0.3197,-0.0205,0.0033,10157
Wed Mar 31 2021,SPY210331C00368000,24.15,1.94,27.87,28.32,1,0.02,0.9799,0.0034,18,368.00,SPY210331P00368000,0.08,-0.125,0.07,0.09,584,0.3123,-0.0218,0.0036,4745
Wed Mar 31 2021,SPY210331C00369000,19.21,0,26.88,27.28,0,0.02,0.9812,0.0034,29,369.00,SPY210331P00369000,0.09,-0.135,0.08,0.1,130,0.3051,-0.0234,0.0039,4389
Wed Mar 31 2021,SPY210331C00370000,25.02,4.77,25.88,26.34,27,0.02,0.9765,0.0041,79,370.00,SPY210331P00370000,0.09,-0.155,0.09,0.1,2499,0.2987,-0.0254,0.0043,45699
Wed Mar 31 2021,SPY210331C00371000,15.74,0,24.88,25.29,0,0.02,0.9793,0.0039,34,371.00,SPY210331P00371000,0.1,-0.165,0.1,0.11,3726,0.2925,-0.0277,0.0047,2926
Wed Mar 31 2021,SPY210331C00372000,19.82,1.525,23.9,24.35,1,0.02,0.9727,0.0048,194,372.00,SPY210331P00372000,0.12,-0.175,0.11,0.12,635,0.2858,-0.0301,0.0051,22231
Wed Mar 31 2021,SPY210331C00373000,18.82,1.485,22.9,23.37,1,0.02,0.9703,0.0053,1004,373.00,SPY210331P00373000,0.12,-0.205,0.12,0.13,587,0.28,-0.0332,0.0057,3361
Wed Mar 31 2021,SPY210331C00374000,11.79,0,21.92,22.31,0,0.02,0.9721,0.0054,1261,374.00,SPY210331P00374000,0.13,-0.23,0.13,0.14,609,0.2738,-0.0363,0.0063,5053
Wed Mar 31 2021,SPY210331C00375000,21,5.605,20.93,21.33,74,0.02,0.9687,0.006,3397,375.00,SPY210331P00375000,0.14,-0.265,0.14,0.15,5158,0.2681,-0.0404,0.007,41604
Wed Mar 31 2021,SPY210331C00376000,19.06,4.605,19.95,20.34,13,0.02,0.9643,0.0068,1945,376.00,SPY210331P00376000,0.16,-0.29,0.16,0.17,982,0.2592,-0.043,0.0076,6401
Wed Mar 31 2021,SPY210331C00377000,19.26,5.755,18.98,19.35,21,0.02,0.9606,0.0076,2400,377.00,SPY210331P00377000,0.18,-0.32,0.17,0.19,916,0.2537,-0.048,0.0085,6764
Wed Mar 31 2021,SPY210331C00378000,18.1,5.535,17.97,18.37,23,0.02,0.9582,0.0083,3303,378.00,SPY210331P00378000,0.18,-0.38,0.19,0.2,3840,0.2481,-0.0534,0.0094,6838
Wed Mar 31 2021,SPY210331C00379000,14.48,2.845,17.02,17.39,16,0.02,0.9508,0.0096,3254,379.00,SPY210331P00379000,0.22,-0.41,0.21,0.22,3482,0.2416,-0.0591,0.0105,4274
Wed Mar 31 2021,SPY210331C00380000,14.25,3.525,16.06,16.47,271,0.02,0.9396,0.0113,3033,380.00,SPY210331P00380000,0.24,-0.465,0.24,0.25,14302,0.2354,-0.066,0.0117,56211
Wed Mar 31 2021,SPY210331C00381000,15.1,5.295,15.07,15.49,190,0.02,0.9345,0.0125,2758,381.00,SPY210331P00381000,0.27,-0.525,0.26,0.27,2684,0.2306,-0.0752,0.0132,13131
Wed Mar 31 2021,SPY210331C00382000,13.57,4.67,14.08,14.45,73,0.02,0.9338,0.0135,3358,382.00,SPY210331P00382000,0.3,-0.605,0.29,0.3,3389,0.224,-0.0838,0.0148,8035
Wed Mar 31 2021,SPY210331C00383000,13.17,5.15,13.14,13.55,285,0.02,0.9183,0.0158,7909,383.00,SPY210331P00383000,0.31,-0.72,0.32,0.33,9432,0.2182,-0.0944,0.0166,10662
Wed Mar 31 2021,SPY210331C00384000,12.38,5.205,12.18,12.52,267,0.02,0.9132,0.0175,4490,384.00,SPY210331P00384000,0.35,-0.82,0.35,0.37,8122,0.213,-0.1072,0.0186,10503
Wed Mar 31 2021,SPY210331C00385000,11.44,5.11,11.24,11.6,753,0.02,0.898,0.0201,2430,385.00,SPY210331P00385000,0.4,-0.935,0.4,0.42,17662,0.2073,-0.1215,0.0209,35338
Wed Mar 31 2021,SPY210331C00386000,10.41,4.89,10.28,10.65,1069,0.02,0.8846,0.0229,2774,386.00,SPY210331P00386000,0.45,-1.075,0.46,0.47,7846,0.2027,-0.1391,0.0235,4550
Wed Mar 31 2021,SPY210331C00387000,9.81,5.075,9.37,9.78,870,0.02,0.8629,0.0261,3979,387.00,SPY210331P00387000,0.54,-1.195,0.52,0.54,10559,0.1978,-0.1588,0.0263,5578
Wed Mar 31 2021,SPY210331C00388000,8.66,4.66,8.45,8.83,919,0.02,0.8452,0.0297,4228,388.00,SPY210331P00388000,0.59,-1.405,0.6,0.62,24823,0.1935,-0.182,0.0294,10060
Wed Mar 31 2021,SPY210331C00389000,7.68,4.37,7.57,7.94,2297,0.02,0.8198,0.0337,6502,389.00,SPY210331P00389000,0.71,-1.605,0.7,0.72,24540,0.1899,-0.2091,0.0326,6744
Wed Mar 31 2021,SPY210331C00390000,6.81,4.105,6.68,7.05,7096,0.02,0.7925,0.0383,12524,390.00,SPY210331P00390000,0.84,-1.855,0.83,0.85,47790,0.1865,-0.2399,0.0358,14563
